17/01/2022;450;A;PYG;0,00078980;0,00079130;6957,66000000;6970,38000000
17/01/2022;460;A;UAH;0,19420000;0,19470000;28,27400000;28,35100000
17/01/2022;470;A;JPY;0,04803000;0,04804000;114,61000000;114,62000000
17/01/2022;482;A;GEL;1,77590000;1,79930000;3,06000000;3,10000000
17/01/2022;490;A;ALL;0,05116000;0,05162000;106,65000000;107,60000000
17/01/2022;495;A;HNL;0,22200000;0,22590000;24,37440000;24,80000000
17/01/2022;500;A;SLL;0,00047870;0,00048930;11253,10000000;11500,00000000
17/01/2022;503;A;MDL;0,30520000;0,30690000;17,94000000;18,04000000
17/01/2022;506;A;RON;1,26940000;1,27100000;4,33170000;4,33680000
17/01/2022;510;A;BGN;3,21080000;3,21150000;1,71440000;1,71460000
17/01/2022;530;B;GIP;7,52560000;7,53190000;1,36700000;1,36800000
17/01/2022;535;A;EGP;0,34930000;0,35160000;15,66000000;15,76000000
17/01/2022;540;B;GBP;7,51180000;7,51710000;1,36450000;1,36530000
17/01/2022;545;B;FKP;7,52560000;7,53190000;1,36700000;1,36800000
17/01/2022;560;A;LBP;0,00362500;0,00365700;1505,70000000;1518,70000000
17/01/2022;570;B;SHP;7,53830000;7,54460000;1,36930000;1,37030000
17/01/2022;575;A;SYP;0,00219000;0,00219300;2511,00000000;2514,00000000
17/01/2022;585;A;SZL;0,35770000;0,35790000;15,38350000;15,39150000
17/01/2022;603;A;LSL;0,35750000;0,35800000;15,37750000;15,39750000
17/01/2022;608;A;TMT;1,57290000;1,57760000;3,49000000;3,50000000
17/01/2022;622;A;MZN;0,08470000;0,08712000;63,20000000;65,00000000
17/01/2022;625;A;ERN;0,36340000;0,36710000;15,00000000;15,15000000
17/01/2022;630;A;NGN;0,01327000;0,01331000;413,79000000;414,79000000
17/01/2022;635;A;AOA;0,01002000;0,01005000;547,80000000;549,60000000
17/01/2022;640;A;TWD;0,19990000;0,20010000;27,51000000;27,54000000
17/01/2022;642;A;TRY;0,40910000;0,40990000;13,43300000;13,45600000
17/01/2022;660;A;PEN;1,42240000;1,43290000;3,84240000;3,87040000
17/01/2022;665;A;BTN;0,07413000;0,07415000;74,25000000;74,26000000
17/01/2022;670;A;MRO;0,01533000;0,01547000;356,00000000;359,00000000
17/01/2022;671;A;MRU;0,15090000;0,15240000;36,13010000;36,49010000
17/01/2022;680;B;TOP;2,40580000;2,49960000;0,43700000;0,45400000
17/01/2022;685;A;MOP;0,68530000;0,68610000;8,02500000;8,03300000
17/01/2022;706;A;ARS;0,05289000;0,05293000;104,02000000;104,09000000
17/01/2022;715;A;CLP;0,00668000;0,00668300;823,80000000;824,10000000
17/01/2022;720;A;COP;0,00137200;0,00137500;4003,26000000;4011,25000000
17/01/2022;721;B;COU;0,39910000;0,39920000;0,07250000;0,07250000
17/01/2022;725;A;CUP;0,22940000;0,22940000;24,00000000;24,00000000
17/01/2022;730;A;DOP;0,09530000;0,09550000;57,65000000;57,77000000
17/01/2022;735;A;PHP;0,10740000;0,10750000;51,23300000;51,25300000
17/01/2022;741;A;MXN;0,27120000;0,27140000;20,28900000;20,30100000
17/01/2022;745;A;UYU;0,12350000;0,12360000;44,56000000;44,59000000
17/01/2022;755;B;BWP;0,47510000;0,47680000;0,08630000;0,08660000
17/01/2022;760;A;MWK;0,00666300;0,00679100;810,70000000;826,20000000
17/01/2022;766;A;ZMW;0,31930000;0,32030000;17,19140000;17,24140000
17/01/2022;770;A;GTQ;0,71310000;0,71550000;7,69500000;7,72000000
17/01/2022;775;A;MMK;0,00308200;0,00311200;1769,50000000;1786,50000000
17/01/2022;778;B;PGK;1,51940000;1,59120000;0,27600000;0,28900000
17/01/2022;779;A;HRK;0,83380000;0,83450000;6,59770000;6,60270000
17/01/2022;780;A;LAK;0,00048590;0,00048700;11306,00000000;11330,00000000
17/01/2022;785;A;ZAR;0,35770000;0,35780000;15,38620000;15,38880000
17/01/2022;795;A;CNY;0,86710000;0,86730000;6,34820000;6,34930000
17/01/2022;796;A;CNH;0,86670000;0,86690000;6,35100000;6,35220000
17/01/2022;800;A;QAR;1,51160000;1,51260000;3,64000000;3,64200000
17/01/2022;805;A;OMR;14,29550000;14,30450000;0,38490000;0,38510000
17/01/2022;810;A;YER;0,02198000;0,02202000;250,00000000;250,50000000
17/01/2022;815;A;IRR;0,00013110;0,00013110;42000,00000000;42000,00000000
17/01/2022;820;A;SAR;1,46710000;1,46740000;3,75200000;3,75240000
17/01/2022;825;A;KHR;0,00134800;0,00135500;4064,00000000;4084,00000000
17/01/2022;828;A;MYR;1,31550000;1,31650000;4,18200000;4,18500000
17/01/2022;830;A;RUB;0,07244000;0,07248000;75,96730000;75,99510000
17/01/2022;831;A;BYN;2,12470000;2,13320000;2,58100000;2,59100000
17/01/2022;835;A;TJS;0,48720000;0,48770000;11,29000000;11,30000000
17/01/2022;840;A;MUR;0,12510000;0,12600000;43,70000000;44,00000000
17/01/2022;845;A;NPR;0,04634000;0,04635000;118,78000000;118,80000000
17/01/2022;850;A;SCR;0,40910000;0,40920000;13,45640000;13,45650000
17/01/2022;855;A;LKR;0,02685000;0,02752000;200,07000000;205,01000000
17/01/2022;860;A;INR;0,07410000;0,07413000;74,27400000;74,29100000
17/01/2022;865;A;IDR;0,00038440;0,00038460;14315,00000000;14320,00000000
17/01/2022;870;A;MVR;0,35520000;0,35710000;15,42000000;15,50000000
17/01/2022;875;A;PKR;0,03126000;0,03130000;175,90000000;176,10000000
17/01/2022;880;A;ILS;1,76900000;1,77110000;3,10870000;3,11200000
17/01/2022;892;A;KGS;0,06489000;0,06494000;84,78020000;84,83450000
17/01/2022;893;A;UZS;0,00050760;0,00050820;10834,97000000;10844,97000000
17/01/2022;905;A;BDT;0,06401000;0,06406000;85,95000000;86,00000000
17/01/2022;912;B;WST;2,08370000;2,19960000;0,37850000;0,39950000
17/01/2022;913;A;KZT;0,01263000;0,01265000;435,38000000;435,72000000
17/01/2022;915;A;MNT;0,00190200;0,00194900;2825,00000000;2895,00000000
17/01/2022;920;A;VUV;0,04872000;0,04994000;110,25000000;113,00000000
17/01/2022;930;A;KRW;0,00461900;0,00462100;1191,55000000;1191,83000000
17/01/2022;946;A;TZS;0,00238000;0,00239100;2303,00000000;2313,00000000
17/01/2022;950;A;KES;0,04848000;0,04857000;113,35000000;113,55000000
17/01/2022;955;A;UGX;0,00156000;0,00156400;3520,00000000;3530,00000000
17/01/2022;960;A;SOS;0,00945900;0,00957500;575,00000000;582,00000000
17/01/2022;975;A;PLN;1,38820000;1,38930000;3,96300000;3,96560000
17/01/2022;978;B;EUR;6,27700000;6,27990000;1,14020000;1,14060000
17/01/2022;998;A;XAU;321,94150000;321,97660000;0,01710000;0,01710000
